country_iso3,indicator_id,series,special_or_major_group,weight_pct_in_base_year,year_iranian,year_western,base_year_sh,index_value,pct_change_yoy,pct_change_source,source_dataset,notes
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Services,special_group,47.4,1401,2022-2023,1400,151.1,51.1,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1401 (2022/23), Table 55 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Food and non-alcoholic beverages,major_group,32.5,1397,2018-2019,1400,28.5,,,"Central Bank of Iran (CBI), Annual Review 1401 (2022/23), Table 55 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Food and non-alcoholic beverages,major_group,32.5,1398,2019-2020,1400,43.5,52.6,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1401 (2022/23), Table 55 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Food and non-alcoholic beverages,major_group,32.5,1399,2020-2021,1400,67.2,54.5,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1401 (2022/23), Table 55 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Food and non-alcoholic beverages,major_group,32.5,1400,2021-2022,1400,100.0,48.8,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1401 (2022/23), Table 55 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Food and non-alcoholic beverages,major_group,32.5,1401,2022-2023,1400,167.3,67.3,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1401 (2022/23), Table 55 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Tobacco,major_group,0.5,1397,2018-2019,1400,45.2,,,"Central Bank of Iran (CBI), Annual Review 1401 (2022/23), Table 55 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Tobacco,major_group,0.5,1398,2019-2020,1400,55.9,23.7,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1401 (2022/23), Table 55 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Tobacco,major_group,0.5,1399,2020-2021,1400,75.0,34.2,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1401 (2022/23), Table 55 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Tobacco,major_group,0.5,1400,2021-2022,1400,100.0,33.3,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1401 (2022/23), Table 55 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Tobacco,major_group,0.5,1401,2022-2023,1400,130.7,30.7,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1401 (2022/23), Table 55 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Clothing and footwear,major_group,3.7,1397,2018-2019,1400,29.8,,,"Central Bank of Iran (CBI), Annual Review 1401 (2022/23), Table 55 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Clothing and footwear,major_group,3.7,1398,2019-2020,1400,45.7,53.4,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1401 (2022/23), Table 55 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Clothing and footwear,major_group,3.7,1399,2020-2021,1400,63.8,39.6,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1401 (2022/23), Table 55 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Clothing and footwear,major_group,3.7,1400,2021-2022,1400,100.0,56.7,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1401 (2022/23), Table 55 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Clothing and footwear,major_group,3.7,1401,2022-2023,1400,147.4,47.4,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1401 (2022/23), Table 55 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,"Housing, water, electricity, gas, and other fuels",major_group,37.6,1397,2018-2019,1400,41.2,,,"Central Bank of Iran (CBI), Annual Review 1401 (2022/23), Table 55 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,"Housing, water, electricity, gas, and other fuels",major_group,37.6,1398,2019-2020,1400,52.1,26.5,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1401 (2022/23), Table 55 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,"Housing, water, electricity, gas, and other fuels",major_group,37.6,1399,2020-2021,1400,68.4,31.3,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1401 (2022/23), Table 55 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,"Housing, water, electricity, gas, and other fuels",major_group,37.6,1400,2021-2022,1400,100.0,46.2,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1401 (2022/23), Table 55 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,"Housing, water, electricity, gas, and other fuels",major_group,37.6,1401,2022-2023,1400,151.6,51.6,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1401 (2022/23), Table 55 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,"Furnishings, household equipment, and routine household maintenance",major_group,4.4,1397,2018-2019,1400,27.2,,,"Central Bank of Iran (CBI), Annual Review 1401 (2022/23), Table 55 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,"Furnishings, household equipment, and routine household maintenance",major_group,4.4,1398,2019-2020,1400,42.7,57.0,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1401 (2022/23), Table 55 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,"Furnishings, household equipment, and routine household maintenance",major_group,4.4,1399,2020-2021,1400,67.6,58.3,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1401 (2022/23), Table 55 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,"Furnishings, household equipment, and routine household maintenance",major_group,4.4,1400,2021-2022,1400,100.0,47.9,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1401 (2022/23), Table 55 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,"Furnishings, household equipment, and routine household maintenance",major_group,4.4,1401,2022-2023,1400,134.9,34.9,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1401 (2022/23), Table 55 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Health,major_group,7.2,1397,2018-2019,1400,43.2,,,"Central Bank of Iran (CBI), Annual Review 1401 (2022/23), Table 55 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Health,major_group,7.2,1398,2019-2020,1400,54.4,25.9,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1401 (2022/23), Table 55 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Health,major_group,7.2,1399,2020-2021,1400,68.7,26.3,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1401 (2022/23), Table 55 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Health,major_group,7.2,1400,2021-2022,1400,100.0,45.6,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1401 (2022/23), Table 55 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Health,major_group,7.2,1401,2022-2023,1400,138.2,38.2,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1401 (2022/23), Table 55 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Transport,major_group,6.2,1397,2018-2019,1400,25.9,,,"Central Bank of Iran (CBI), Annual Review 1401 (2022/23), Table 55 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Transport,major_group,6.2,1398,2019-2020,1400,40.6,56.8,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1401 (2022/23), Table 55 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Transport,major_group,6.2,1399,2020-2021,1400,69.8,71.9,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1401 (2022/23), Table 55 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Transport,major_group,6.2,1400,2021-2022,1400,100.0,43.3,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1401 (2022/23), Table 55 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Transport,major_group,6.2,1401,2022-2023,1400,138.3,38.3,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1401 (2022/23), Table 55 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Communication,major_group,2.2,1397,2018-2019,1400,63.5,,,"Central Bank of Iran (CBI), Annual Review 1401 (2022/23), Table 55 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Communication,major_group,2.2,1398,2019-2020,1400,74.2,16.9,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1401 (2022/23), Table 55 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Communication,major_group,2.2,1399,2020-2021,1400,97.1,30.9,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1401 (2022/23), Table 55 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Communication,major_group,2.2,1400,2021-2022,1400,100.0,3.0,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1401 (2022/23), Table 55 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Communication,major_group,2.2,1401,2022-2023,1400,119.6,19.6,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1401 (2022/23), Table 55 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Recreation and culture,major_group,0.9,1397,2018-2019,1400,35.5,,,"Central Bank of Iran (CBI), Annual Review 1401 (2022/23), Table 55 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Recreation and culture,major_group,0.9,1398,2019-2020,1400,53.4,50.4,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1401 (2022/23), Table 55 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Recreation and culture,major_group,0.9,1399,2020-2021,1400,72.6,36.0,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1401 (2022/23), Table 55 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Recreation and culture,major_group,0.9,1400,2021-2022,1400,100.0,37.7,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1401 (2022/23), Table 55 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Recreation and culture,major_group,0.9,1401,2022-2023,1400,142.5,42.5,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1401 (2022/23), Table 55 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Education,major_group,0.9,1397,2018-2019,1400,55.5,,,"Central Bank of Iran (CBI), Annual Review 1401 (2022/23), Table 55 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Education,major_group,0.9,1398,2019-2020,1400,66.6,20.0,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1401 (2022/23), Table 55 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Education,major_group,0.9,1399,2020-2021,1400,78.6,18.0,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1401 (2022/23), Table 55 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Education,major_group,0.9,1400,2021-2022,1400,100.0,27.2,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1401 (2022/23), Table 55 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Education,major_group,0.9,1401,2022-2023,1400,134.9,34.9,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1401 (2022/23), Table 55 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Restaurants and hotels,major_group,1.4,1397,2018-2019,1400,30.3,,,"Central Bank of Iran (CBI), Annual Review 1401 (2022/23), Table 55 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Restaurants and hotels,major_group,1.4,1398,2019-2020,1400,45.5,50.2,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1401 (2022/23), Table 55 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Restaurants and hotels,major_group,1.4,1399,2020-2021,1400,60.9,33.8,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1401 (2022/23), Table 55 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Restaurants and hotels,major_group,1.4,1400,2021-2022,1400,100.0,64.2,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1401 (2022/23), Table 55 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Restaurants and hotels,major_group,1.4,1401,2022-2023,1400,180.5,80.5,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1401 (2022/23), Table 55 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Miscellaneous goods and services,major_group,2.8,1397,2018-2019,1400,33.1,,,"Central Bank of Iran (CBI), Annual Review 1401 (2022/23), Table 55 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Miscellaneous goods and services,major_group,2.8,1398,2019-2020,1400,47.7,44.1,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1401 (2022/23), Table 55 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Miscellaneous goods and services,major_group,2.8,1399,2020-2021,1400,70.3,47.4,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1401 (2022/23), Table 55 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Miscellaneous goods and services,major_group,2.8,1400,2021-2022,1400,100.0,42.2,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1401 (2022/23), Table 55 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Miscellaneous goods and services,major_group,2.8,1401,2022-2023,1400,139.8,39.8,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1401 (2022/23), Table 55 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
