Downloaded from wid.world on 12-07-2026 at 18:23:56
Country;Year;Percentile;Variable;Value;DataQuality
IR;1700;p90p100;shweal999j;;
IR;1700;p0p100;anninc992i;;
IR;1700;p99p100;sptinc992j;;
IR;1700;p99p100;sptinc999j;;
IR;1700;p90p100;sptinc992j;;
IR;1700;p99p100;shweal992j;;
IR;1700;p0p100;anninc999i;;
IR;1700;p90p100;shweal992j;;
IR;1700;p99p100;shweal999j;;
IR;1700;p90p100;sptinc999j;;
IR;1701;p90p100;shweal999j;;
IR;1701;p0p100;anninc992i;;
IR;1701;p99p100;sptinc992j;;
IR;1701;p99p100;sptinc999j;;
IR;1701;p90p100;sptinc992j;;
IR;1701;p99p100;shweal992j;;
IR;1701;p0p100;anninc999i;;
IR;1701;p90p100;shweal992j;;
IR;1701;p99p100;shweal999j;;
IR;1701;p90p100;sptinc999j;;
IR;1702;p90p100;shweal999j;;
IR;1702;p0p100;anninc992i;;
IR;1702;p99p100;sptinc992j;;
IR;1702;p99p100;sptinc999j;;
IR;1702;p90p100;sptinc992j;;
IR;1702;p99p100;shweal992j;;
IR;1702;p0p100;anninc999i;;
IR;1702;p90p100;shweal992j;;
IR;1702;p99p100;shweal999j;;
IR;1702;p90p100;sptinc999j;;
IR;1703;p90p100;shweal999j;;
IR;1703;p0p100;anninc992i;;
IR;1703;p99p100;sptinc992j;;
IR;1703;p99p100;sptinc999j;;
IR;1703;p90p100;sptinc992j;;
IR;1703;p99p100;shweal992j;;
IR;1703;p0p100;anninc999i;;
IR;1703;p90p100;shweal992j;;
IR;1703;p99p100;shweal999j;;
IR;1703;p90p100;sptinc999j;;
IR;1704;p90p100;shweal999j;;
IR;1704;p0p100;anninc992i;;
IR;1704;p99p100;sptinc992j;;
IR;1704;p99p100;sptinc999j;;
IR;1704;p90p100;sptinc992j;;
IR;1704;p99p100;shweal992j;;
IR;1704;p0p100;anninc999i;;
IR;1704;p90p100;shweal992j;;
IR;1704;p99p100;shweal999j;;
IR;1704;p90p100;sptinc999j;;
IR;1705;p90p100;shweal999j;;
IR;1705;p0p100;anninc992i;;
IR;1705;p99p100;sptinc992j;;
IR;1705;p99p100;sptinc999j;;
IR;1705;p90p100;sptinc992j;;
IR;1705;p99p100;shweal992j;;
IR;1705;p0p100;anninc999i;;
IR;1705;p90p100;shweal992j;;
IR;1705;p99p100;shweal999j;;
IR;1705;p90p100;sptinc999j;;
IR;1706;p90p100;shweal999j;;
IR;1706;p0p100;anninc992i;;
IR;1706;p99p100;sptinc992j;;
IR;1706;p99p100;sptinc999j;;
IR;1706;p90p100;sptinc992j;;
IR;1706;p99p100;shweal992j;;
IR;1706;p0p100;anninc999i;;
IR;1706;p90p100;shweal992j;;
IR;1706;p99p100;shweal999j;;
IR;1706;p90p100;sptinc999j;;
IR;1707;p90p100;shweal999j;;
IR;1707;p0p100;anninc992i;;
IR;1707;p99p100;sptinc992j;;
IR;1707;p99p100;sptinc999j;;
IR;1707;p90p100;sptinc992j;;
IR;1707;p99p100;shweal992j;;
IR;1707;p0p100;anninc999i;;
IR;1707;p90p100;shweal992j;;
IR;1707;p99p100;shweal999j;;
IR;1707;p90p100;sptinc999j;;
IR;1708;p90p100;shweal999j;;
IR;1708;p0p100;anninc992i;;
IR;1708;p99p100;sptinc992j;;
IR;1708;p99p100;sptinc999j;;
IR;1708;p90p100;sptinc992j;;
IR;1708;p99p100;shweal992j;;
IR;1708;p0p100;anninc999i;;
IR;1708;p90p100;shweal992j;;
IR;1708;p99p100;shweal999j;;
IR;1708;p90p100;sptinc999j;;
IR;1709;p90p100;shweal999j;;
IR;1709;p0p100;anninc992i;;
IR;1709;p99p100;sptinc992j;;
IR;1709;p99p100;sptinc999j;;
IR;1709;p90p100;sptinc992j;;
IR;1709;p99p100;shweal992j;;
IR;1709;p0p100;anninc999i;;
IR;1709;p90p100;shweal992j;;
IR;1709;p99p100;shweal999j;;
IR;1709;p90p100;sptinc999j;;
IR;1710;p90p100;shweal999j;;
IR;1710;p0p100;anninc992i;;
IR;1710;p99p100;sptinc992j;;
IR;1710;p99p100;sptinc999j;;
IR;1710;p90p100;sptinc992j;;
IR;1710;p99p100;shweal992j;;
IR;1710;p0p100;anninc999i;;
IR;1710;p90p100;shweal992j;;
IR;1710;p99p100;shweal999j;;
IR;1710;p90p100;sptinc999j;;
IR;1711;p90p100;shweal999j;;
IR;1711;p0p100;anninc992i;;
IR;1711;p99p100;sptinc992j;;
IR;1711;p99p100;sptinc999j;;
IR;1711;p90p100;sptinc992j;;
IR;1711;p99p100;shweal992j;;
IR;1711;p0p100;anninc999i;;
IR;1711;p90p100;shweal992j;;
IR;1711;p99p100;shweal999j;;
IR;1711;p90p100;sptinc999j;;
IR;1712;p90p100;shweal999j;;
IR;1712;p0p100;anninc992i;;
IR;1712;p99p100;sptinc992j;;
IR;1712;p99p100;sptinc999j;;
IR;1712;p90p100;sptinc992j;;
IR;1712;p99p100;shweal992j;;
IR;1712;p0p100;anninc999i;;
IR;1712;p90p100;shweal992j;;
IR;1712;p99p100;shweal999j;;
IR;1712;p90p100;sptinc999j;;
IR;1713;p90p100;shweal999j;;
IR;1713;p0p100;anninc992i;;
IR;1713;p99p100;sptinc992j;;
IR;1713;p99p100;sptinc999j;;
IR;1713;p90p100;sptinc992j;;
IR;1713;p99p100;shweal992j;;
IR;1713;p0p100;anninc999i;;
IR;1713;p90p100;shweal992j;;
IR;1713;p99p100;shweal999j;;
IR;1713;p90p100;sptinc999j;;
IR;1714;p90p100;shweal999j;;
IR;1714;p0p100;anninc992i;;
IR;1714;p99p100;sptinc992j;;
IR;1714;p99p100;sptinc999j;;
IR;1714;p90p100;sptinc992j;;
IR;1714;p99p100;shweal992j;;
IR;1714;p0p100;anninc999i;;
IR;1714;p90p100;shweal992j;;
IR;1714;p99p100;shweal999j;;
IR;1714;p90p100;sptinc999j;;
IR;1715;p90p100;shweal999j;;
IR;1715;p0p100;anninc992i;;
IR;1715;p99p100;sptinc992j;;
IR;1715;p99p100;sptinc999j;;
IR;1715;p90p100;sptinc992j;;
IR;1715;p99p100;shweal992j;;
IR;1715;p0p100;anninc999i;;
IR;1715;p90p100;shweal992j;;
IR;1715;p99p100;shweal999j;;
IR;1715;p90p100;sptinc999j;;
IR;1716;p90p100;shweal999j;;
IR;1716;p0p100;anninc992i;;
IR;1716;p99p100;sptinc992j;;
IR;1716;p99p100;sptinc999j;;
IR;1716;p90p100;sptinc992j;;
IR;1716;p99p100;shweal992j;;
IR;1716;p0p100;anninc999i;;
IR;1716;p90p100;shweal992j;;
IR;1716;p99p100;shweal999j;;
IR;1716;p90p100;sptinc999j;;
IR;1717;p90p100;shweal999j;;
IR;1717;p0p100;anninc992i;;
IR;1717;p99p100;sptinc992j;;
IR;1717;p99p100;sptinc999j;;
IR;1717;p90p100;sptinc992j;;
IR;1717;p99p100;shweal992j;;
IR;1717;p0p100;anninc999i;;
IR;1717;p90p100;shweal992j;;
IR;1717;p99p100;shweal999j;;
IR;1717;p90p100;sptinc999j;;
IR;1718;p90p100;shweal999j;;
IR;1718;p0p100;anninc992i;;
IR;1718;p99p100;sptinc992j;;
IR;1718;p99p100;sptinc999j;;
IR;1718;p90p100;sptinc992j;;
IR;1718;p99p100;shweal992j;;
IR;1718;p0p100;anninc999i;;
IR;1718;p90p100;shweal992j;;
IR;1718;p99p100;shweal999j;;
IR;1718;p90p100;sptinc999j;;
IR;1719;p90p100;shweal999j;;
IR;1719;p0p100;anninc992i;;
IR;1719;p99p100;sptinc992j;;
IR;1719;p99p100;sptinc999j;;
IR;1719;p90p100;sptinc992j;;
IR;1719;p99p100;shweal992j;;
IR;1719;p0p100;anninc999i;;
IR;1719;p90p100;shweal992j;;
IR;1719;p99p100;shweal999j;;
IR;1719;p90p100;sptinc999j;;
IR;1720;p90p100;shweal999j;;
IR;1720;p0p100;anninc992i;;
IR;1720;p99p100;sptinc992j;;
IR;1720;p99p100;sptinc999j;;
IR;1720;p90p100;sptinc992j;;
IR;1720;p99p100;shweal992j;;
IR;1720;p0p100;anninc999i;;
IR;1720;p90p100;shweal992j;;
IR;1720;p99p100;shweal999j;;
IR;1720;p90p100;sptinc999j;;
IR;1721;p90p100;shweal999j;;
IR;1721;p0p100;anninc992i;;
IR;1721;p99p100;sptinc992j;;
IR;1721;p99p100;sptinc999j;;
IR;1721;p90p100;sptinc992j;;
IR;1721;p99p100;shweal992j;;
IR;1721;p0p100;anninc999i;;
IR;1721;p90p100;shweal992j;;
IR;1721;p99p100;shweal999j;;
IR;1721;p90p100;sptinc999j;;
IR;1722;p90p100;shweal999j;;
IR;1722;p0p100;anninc992i;;
IR;1722;p99p100;sptinc992j;;
IR;1722;p99p100;sptinc999j;;
IR;1722;p90p100;sptinc992j;;
IR;1722;p99p100;shweal992j;;
IR;1722;p0p100;anninc999i;;
IR;1722;p90p100;shweal992j;;
IR;1722;p99p100;shweal999j;;
IR;1722;p90p100;sptinc999j;;
IR;1723;p90p100;shweal999j;;
IR;1723;p0p100;anninc992i;;
IR;1723;p99p100;sptinc992j;;
IR;1723;p99p100;sptinc999j;;
IR;1723;p90p100;sptinc992j;;
IR;1723;p99p100;shweal992j;;
IR;1723;p0p100;anninc999i;;
IR;1723;p90p100;shweal992j;;
IR;1723;p99p100;shweal999j;;
IR;1723;p90p100;sptinc999j;;
IR;1724;p90p100;shweal999j;;
IR;1724;p0p100;anninc992i;;
IR;1724;p99p100;sptinc992j;;
IR;1724;p99p100;sptinc999j;;
IR;1724;p90p100;sptinc992j;;
IR;1724;p99p100;shweal992j;;
IR;1724;p0p100;anninc999i;;
IR;1724;p90p100;shweal992j;;
IR;1724;p99p100;shweal999j;;
IR;1724;p90p100;sptinc999j;;
IR;1725;p90p100;shweal999j;;
IR;1725;p0p100;anninc992i;;
IR;1725;p99p100;sptinc992j;;
IR;1725;p99p100;sptinc999j;;
IR;1725;p90p100;sptinc992j;;
IR;1725;p99p100;shweal992j;;
IR;1725;p0p100;anninc999i;;
IR;1725;p90p100;shweal992j;;
IR;1725;p99p100;shweal999j;;
IR;1725;p90p100;sptinc999j;;
IR;1726;p90p100;shweal999j;;
IR;1726;p0p100;anninc992i;;
IR;1726;p99p100;sptinc992j;;
IR;1726;p99p100;sptinc999j;;
IR;1726;p90p100;sptinc992j;;
IR;1726;p99p100;shweal992j;;
IR;1726;p0p100;anninc999i;;
IR;1726;p90p100;shweal992j;;
IR;1726;p99p100;shweal999j;;
IR;1726;p90p100;sptinc999j;;
IR;1727;p90p100;shweal999j;;
IR;1727;p0p100;anninc992i;;
IR;1727;p99p100;sptinc992j;;
IR;1727;p99p100;sptinc999j;;
IR;1727;p90p100;sptinc992j;;
IR;1727;p99p100;shweal992j;;
IR;1727;p0p100;anninc999i;;
IR;1727;p90p100;shweal992j;;
IR;1727;p99p100;shweal999j;;
IR;1727;p90p100;sptinc999j;;
IR;1728;p90p100;shweal999j;;
IR;1728;p0p100;anninc992i;;
IR;1728;p99p100;sptinc992j;;
IR;1728;p99p100;sptinc999j;;
IR;1728;p90p100;sptinc992j;;
IR;1728;p99p100;shweal992j;;
IR;1728;p0p100;anninc999i;;
IR;1728;p90p100;shweal992j;;
IR;1728;p99p100;shweal999j;;
IR;1728;p90p100;sptinc999j;;
IR;1729;p90p100;shweal999j;;
IR;1729;p0p100;anninc992i;;
IR;1729;p99p100;sptinc992j;;
IR;1729;p99p100;sptinc999j;;
IR;1729;p90p100;sptinc992j;;
IR;1729;p99p100;shweal992j;;
IR;1729;p0p100;anninc999i;;
IR;1729;p90p100;shweal992j;;
IR;1729;p99p100;shweal999j;;
IR;1729;p90p100;sptinc999j;;
IR;1730;p90p100;shweal999j;;
IR;1730;p0p100;anninc992i;;
IR;1730;p99p100;sptinc992j;;
IR;1730;p99p100;sptinc999j;;
IR;1730;p90p100;sptinc992j;;
IR;1730;p99p100;shweal992j;;
IR;1730;p0p100;anninc999i;;
IR;1730;p90p100;shweal992j;;
IR;1730;p99p100;shweal999j;;
IR;1730;p90p100;sptinc999j;;
IR;1731;p90p100;shweal999j;;
IR;1731;p0p100;anninc992i;;
IR;1731;p99p100;sptinc992j;;
IR;1731;p99p100;sptinc999j;;
IR;1731;p90p100;sptinc992j;;
IR;1731;p99p100;shweal992j;;
IR;1731;p0p100;anninc999i;;
IR;1731;p90p100;shweal992j;;
IR;1731;p99p100;shweal999j;;
IR;1731;p90p100;sptinc999j;;
IR;1732;p90p100;shweal999j;;
IR;1732;p0p100;anninc992i;;
IR;1732;p99p100;sptinc992j;;
IR;1732;p99p100;sptinc999j;;
IR;1732;p90p100;sptinc992j;;
IR;1732;p99p100;shweal992j;;
IR;1732;p0p100;anninc999i;;
IR;1732;p90p100;shweal992j;;
IR;1732;p99p100;shweal999j;;
IR;1732;p90p100;sptinc999j;;
IR;1733;p90p100;shweal999j;;
IR;1733;p0p100;anninc992i;;
IR;1733;p99p100;sptinc992j;;
IR;1733;p99p100;sptinc999j;;
IR;1733;p90p100;sptinc992j;;
IR;1733;p99p100;shweal992j;;
IR;1733;p0p100;anninc999i;;
IR;1733;p90p100;shweal992j;;
IR;1733;p99p100;shweal999j;;
IR;1733;p90p100;sptinc999j;;
IR;1734;p90p100;shweal999j;;
IR;1734;p0p100;anninc992i;;
IR;1734;p99p100;sptinc992j;;
IR;1734;p99p100;sptinc999j;;
IR;1734;p90p100;sptinc992j;;
IR;1734;p99p100;shweal992j;;
IR;1734;p0p100;anninc999i;;
IR;1734;p90p100;shweal992j;;
IR;1734;p99p100;shweal999j;;
IR;1734;p90p100;sptinc999j;;
IR;1735;p90p100;shweal999j;;
IR;1735;p0p100;anninc992i;;
IR;1735;p99p100;sptinc992j;;
IR;1735;p99p100;sptinc999j;;
IR;1735;p90p100;sptinc992j;;
IR;1735;p99p100;shweal992j;;
IR;1735;p0p100;anninc999i;;
IR;1735;p90p100;shweal992j;;
IR;1735;p99p100;shweal999j;;
IR;1735;p90p100;sptinc999j;;
IR;1736;p90p100;shweal999j;;
IR;1736;p0p100;anninc992i;;
IR;1736;p99p100;sptinc992j;;
IR;1736;p99p100;sptinc999j;;
IR;1736;p90p100;sptinc992j;;
IR;1736;p99p100;shweal992j;;
IR;1736;p0p100;anninc999i;;
IR;1736;p90p100;shweal992j;;
IR;1736;p99p100;shweal999j;;
IR;1736;p90p100;sptinc999j;;
IR;1737;p90p100;shweal999j;;
IR;1737;p0p100;anninc992i;;
IR;1737;p99p100;sptinc992j;;
IR;1737;p99p100;sptinc999j;;
IR;1737;p90p100;sptinc992j;;
IR;1737;p99p100;shweal992j;;
IR;1737;p0p100;anninc999i;;
IR;1737;p90p100;shweal992j;;
IR;1737;p99p100;shweal999j;;
IR;1737;p90p100;sptinc999j;;
IR;1738;p90p100;shweal999j;;
IR;1738;p0p100;anninc992i;;
IR;1738;p99p100;sptinc992j;;
IR;1738;p99p100;sptinc999j;;
IR;1738;p90p100;sptinc992j;;
IR;1738;p99p100;shweal992j;;
IR;1738;p0p100;anninc999i;;
IR;1738;p90p100;shweal992j;;
IR;1738;p99p100;shweal999j;;
IR;1738;p90p100;sptinc999j;;
IR;1739;p90p100;shweal999j;;
IR;1739;p0p100;anninc992i;;
IR;1739;p99p100;sptinc992j;;
IR;1739;p99p100;sptinc999j;;
IR;1739;p90p100;sptinc992j;;
IR;1739;p99p100;shweal992j;;
IR;1739;p0p100;anninc999i;;
IR;1739;p90p100;shweal992j;;
IR;1739;p99p100;shweal999j;;
IR;1739;p90p100;sptinc999j;;
IR;1740;p90p100;shweal999j;;
IR;1740;p0p100;anninc992i;;
IR;1740;p99p100;sptinc992j;;
IR;1740;p99p100;sptinc999j;;
IR;1740;p90p100;sptinc992j;;
IR;1740;p99p100;shweal992j;;
IR;1740;p0p100;anninc999i;;
IR;1740;p90p100;shweal992j;;
IR;1740;p99p100;shweal999j;;
IR;1740;p90p100;sptinc999j;;
IR;1741;p90p100;shweal999j;;
IR;1741;p0p100;anninc992i;;
IR;1741;p99p100;sptinc992j;;
IR;1741;p99p100;sptinc999j;;
IR;1741;p90p100;sptinc992j;;
IR;1741;p99p100;shweal992j;;
IR;1741;p0p100;anninc999i;;
IR;1741;p90p100;shweal992j;;
IR;1741;p99p100;shweal999j;;
IR;1741;p90p100;sptinc999j;;
IR;1742;p90p100;shweal999j;;
IR;1742;p0p100;anninc992i;;
IR;1742;p99p100;sptinc992j;;
IR;1742;p99p100;sptinc999j;;
IR;1742;p90p100;sptinc992j;;
IR;1742;p99p100;shweal992j;;
IR;1742;p0p100;anninc999i;;
IR;1742;p90p100;shweal992j;;
IR;1742;p99p100;shweal999j;;
IR;1742;p90p100;sptinc999j;;
IR;1743;p90p100;shweal999j;;
IR;1743;p0p100;anninc992i;;
IR;1743;p99p100;sptinc992j;;
IR;1743;p99p100;sptinc999j;;
IR;1743;p90p100;sptinc992j;;
IR;1743;p99p100;shweal992j;;
IR;1743;p0p100;anninc999i;;
IR;1743;p90p100;shweal992j;;
IR;1743;p99p100;shweal999j;;
IR;1743;p90p100;sptinc999j;;
IR;1744;p90p100;shweal999j;;
IR;1744;p0p100;anninc992i;;
IR;1744;p99p100;sptinc992j;;
IR;1744;p99p100;sptinc999j;;
IR;1744;p90p100;sptinc992j;;
IR;1744;p99p100;shweal992j;;
IR;1744;p0p100;anninc999i;;
IR;1744;p90p100;shweal992j;;
IR;1744;p99p100;shweal999j;;
IR;1744;p90p100;sptinc999j;;
IR;1745;p90p100;shweal999j;;
IR;1745;p0p100;anninc992i;;
IR;1745;p99p100;sptinc992j;;
IR;1745;p99p100;sptinc999j;;
IR;1745;p90p100;sptinc992j;;
IR;1745;p99p100;shweal992j;;
IR;1745;p0p100;anninc999i;;
IR;1745;p90p100;shweal992j;;
IR;1745;p99p100;shweal999j;;
IR;1745;p90p100;sptinc999j;;
IR;1746;p90p100;shweal999j;;
IR;1746;p0p100;anninc992i;;
IR;1746;p99p100;sptinc992j;;
IR;1746;p99p100;sptinc999j;;
IR;1746;p90p100;sptinc992j;;
IR;1746;p99p100;shweal992j;;
IR;1746;p0p100;anninc999i;;
IR;1746;p90p100;shweal992j;;
IR;1746;p99p100;shweal999j;;
IR;1746;p90p100;sptinc999j;;
IR;1747;p90p100;shweal999j;;
IR;1747;p0p100;anninc992i;;
IR;1747;p99p100;sptinc992j;;
IR;1747;p99p100;sptinc999j;;
IR;1747;p90p100;sptinc992j;;
IR;1747;p99p100;shweal992j;;
IR;1747;p0p100;anninc999i;;
IR;1747;p90p100;shweal992j;;
IR;1747;p99p100;shweal999j;;
IR;1747;p90p100;sptinc999j;;
IR;1748;p90p100;shweal999j;;
IR;1748;p0p100;anninc992i;;
IR;1748;p99p100;sptinc992j;;
IR;1748;p99p100;sptinc999j;;
IR;1748;p90p100;sptinc992j;;
IR;1748;p99p100;shweal992j;;
IR;1748;p0p100;anninc999i;;
IR;1748;p90p100;shweal992j;;
IR;1748;p99p100;shweal999j;;
IR;1748;p90p100;sptinc999j;;
IR;1749;p90p100;shweal999j;;
IR;1749;p0p100;anninc992i;;
IR;1749;p99p100;sptinc992j;;
IR;1749;p99p100;sptinc999j;;
IR;1749;p90p100;sptinc992j;;
IR;1749;p99p100;shweal992j;;
IR;1749;p0p100;anninc999i;;
IR;1749;p90p100;shweal992j;;
IR;1749;p99p100;shweal999j;;
IR;1749;p90p100;sptinc999j;;
IR;1750;p90p100;shweal999j;;
IR;1750;p0p100;anninc992i;;
IR;1750;p99p100;sptinc992j;;
IR;1750;p99p100;sptinc999j;;
IR;1750;p90p100;sptinc992j;;
IR;1750;p99p100;shweal992j;;
IR;1750;p0p100;anninc999i;;
IR;1750;p90p100;shweal992j;;
IR;1750;p99p100;shweal999j;;
IR;1750;p90p100;sptinc999j;;
IR;1751;p90p100;shweal999j;;
IR;1751;p0p100;anninc992i;;
IR;1751;p99p100;sptinc992j;;
IR;1751;p99p100;sptinc999j;;
IR;1751;p90p100;sptinc992j;;
IR;1751;p99p100;shweal992j;;
IR;1751;p0p100;anninc999i;;
IR;1751;p90p100;shweal992j;;
IR;1751;p99p100;shweal999j;;
IR;1751;p90p100;sptinc999j;;
IR;1752;p90p100;shweal999j;;
IR;1752;p0p100;anninc992i;;
IR;1752;p99p100;sptinc992j;;
IR;1752;p99p100;sptinc999j;;
IR;1752;p90p100;sptinc992j;;
IR;1752;p99p100;shweal992j;;
IR;1752;p0p100;anninc999i;;
IR;1752;p90p100;shweal992j;;
IR;1752;p99p100;shweal999j;;
IR;1752;p90p100;sptinc999j;;
IR;1753;p90p100;shweal999j;;
IR;1753;p0p100;anninc992i;;
IR;1753;p99p100;sptinc992j;;
IR;1753;p99p100;sptinc999j;;
IR;1753;p90p100;sptinc992j;;
IR;1753;p99p100;shweal992j;;
IR;1753;p0p100;anninc999i;;
IR;1753;p90p100;shweal992j;;
IR;1753;p99p100;shweal999j;;
IR;1753;p90p100;sptinc999j;;
IR;1754;p90p100;shweal999j;;
IR;1754;p0p100;anninc992i;;
IR;1754;p99p100;sptinc992j;;
IR;1754;p99p100;sptinc999j;;
IR;1754;p90p100;sptinc992j;;
IR;1754;p99p100;shweal992j;;
IR;1754;p0p100;anninc999i;;
IR;1754;p90p100;shweal992j;;
IR;1754;p99p100;shweal999j;;
IR;1754;p90p100;sptinc999j;;
IR;1755;p90p100;shweal999j;;
IR;1755;p0p100;anninc992i;;
IR;1755;p99p100;sptinc992j;;
IR;1755;p99p100;sptinc999j;;
IR;1755;p90p100;sptinc992j;;
IR;1755;p99p100;shweal992j;;
IR;1755;p0p100;anninc999i;;
IR;1755;p90p100;shweal992j;;
IR;1755;p99p100;shweal999j;;
IR;1755;p90p100;sptinc999j;;
IR;1756;p90p100;shweal999j;;
IR;1756;p0p100;anninc992i;;
IR;1756;p99p100;sptinc992j;;
IR;1756;p99p100;sptinc999j;;
IR;1756;p90p100;sptinc992j;;
IR;1756;p99p100;shweal992j;;
IR;1756;p0p100;anninc999i;;
IR;1756;p90p100;shweal992j;;
IR;1756;p99p100;shweal999j;;
IR;1756;p90p100;sptinc999j;;
IR;1757;p90p100;shweal999j;;
IR;1757;p0p100;anninc992i;;
IR;1757;p99p100;sptinc992j;;
IR;1757;p99p100;sptinc999j;;
IR;1757;p90p100;sptinc992j;;
IR;1757;p99p100;shweal992j;;
IR;1757;p0p100;anninc999i;;
IR;1757;p90p100;shweal992j;;
IR;1757;p99p100;shweal999j;;
IR;1757;p90p100;sptinc999j;;
IR;1758;p90p100;shweal999j;;
IR;1758;p0p100;anninc992i;;
IR;1758;p99p100;sptinc992j;;
IR;1758;p99p100;sptinc999j;;
IR;1758;p90p100;sptinc992j;;
IR;1758;p99p100;shweal992j;;
IR;1758;p0p100;anninc999i;;
IR;1758;p90p100;shweal992j;;
IR;1758;p99p100;shweal999j;;
IR;1758;p90p100;sptinc999j;;
IR;1759;p90p100;shweal999j;;
IR;1759;p0p100;anninc992i;;
IR;1759;p99p100;sptinc992j;;
IR;1759;p99p100;sptinc999j;;
IR;1759;p90p100;sptinc992j;;
IR;1759;p99p100;shweal992j;;
IR;1759;p0p100;anninc999i;;
IR;1759;p90p100;shweal992j;;
IR;1759;p99p100;shweal999j;;
IR;1759;p90p100;sptinc999j;;
IR;1760;p90p100;shweal999j;;
IR;1760;p0p100;anninc992i;;
IR;1760;p99p100;sptinc992j;;
IR;1760;p99p100;sptinc999j;;
IR;1760;p90p100;sptinc992j;;
IR;1760;p99p100;shweal992j;;
IR;1760;p0p100;anninc999i;;
IR;1760;p90p100;shweal992j;;
IR;1760;p99p100;shweal999j;;
IR;1760;p90p100;sptinc999j;;
IR;1761;p90p100;shweal999j;;
IR;1761;p0p100;anninc992i;;
IR;1761;p99p100;sptinc992j;;
IR;1761;p99p100;sptinc999j;;
IR;1761;p90p100;sptinc992j;;
IR;1761;p99p100;shweal992j;;
IR;1761;p0p100;anninc999i;;
IR;1761;p90p100;shweal992j;;
IR;1761;p99p100;shweal999j;;
IR;1761;p90p100;sptinc999j;;
IR;1762;p90p100;shweal999j;;
IR;1762;p0p100;anninc992i;;
IR;1762;p99p100;sptinc992j;;
IR;1762;p99p100;sptinc999j;;
IR;1762;p90p100;sptinc992j;;
IR;1762;p99p100;shweal992j;;
IR;1762;p0p100;anninc999i;;
IR;1762;p90p100;shweal992j;;
IR;1762;p99p100;shweal999j;;
IR;1762;p90p100;sptinc999j;;
IR;1763;p90p100;shweal999j;;
IR;1763;p0p100;anninc992i;;
IR;1763;p99p100;sptinc992j;;
IR;1763;p99p100;sptinc999j;;
IR;1763;p90p100;sptinc992j;;
IR;1763;p99p100;shweal992j;;
IR;1763;p0p100;anninc999i;;
IR;1763;p90p100;shweal992j;;
IR;1763;p99p100;shweal999j;;
IR;1763;p90p100;sptinc999j;;
IR;1764;p90p100;shweal999j;;
IR;1764;p0p100;anninc992i;;
IR;1764;p99p100;sptinc992j;;
IR;1764;p99p100;sptinc999j;;
IR;1764;p90p100;sptinc992j;;
IR;1764;p99p100;shweal992j;;
IR;1764;p0p100;anninc999i;;
IR;1764;p90p100;shweal992j;;
IR;1764;p99p100;shweal999j;;
IR;1764;p90p100;sptinc999j;;
IR;1765;p90p100;shweal999j;;
IR;1765;p0p100;anninc992i;;
IR;1765;p99p100;sptinc992j;;
IR;1765;p99p100;sptinc999j;;
IR;1765;p90p100;sptinc992j;;
IR;1765;p99p100;shweal992j;;
IR;1765;p0p100;anninc999i;;
IR;1765;p90p100;shweal992j;;
IR;1765;p99p100;shweal999j;;
IR;1765;p90p100;sptinc999j;;
IR;1766;p90p100;shweal999j;;
IR;1766;p0p100;anninc992i;;
IR;1766;p99p100;sptinc992j;;
IR;1766;p99p100;sptinc999j;;
IR;1766;p90p100;sptinc992j;;
IR;1766;p99p100;shweal992j;;
IR;1766;p0p100;anninc999i;;
IR;1766;p90p100;shweal992j;;
IR;1766;p99p100;shweal999j;;
IR;1766;p90p100;sptinc999j;;
IR;1767;p90p100;shweal999j;;
IR;1767;p0p100;anninc992i;;
IR;1767;p99p100;sptinc992j;;
IR;1767;p99p100;sptinc999j;;
IR;1767;p90p100;sptinc992j;;
IR;1767;p99p100;shweal992j;;
IR;1767;p0p100;anninc999i;;
IR;1767;p90p100;shweal992j;;
IR;1767;p99p100;shweal999j;;
IR;1767;p90p100;sptinc999j;;
IR;1768;p90p100;shweal999j;;
IR;1768;p0p100;anninc992i;;
IR;1768;p99p100;sptinc992j;;
IR;1768;p99p100;sptinc999j;;
IR;1768;p90p100;sptinc992j;;
IR;1768;p99p100;shweal992j;;
IR;1768;p0p100;anninc999i;;
IR;1768;p90p100;shweal992j;;
IR;1768;p99p100;shweal999j;;
IR;1768;p90p100;sptinc999j;;
IR;1769;p90p100;shweal999j;;
IR;1769;p0p100;anninc992i;;
IR;1769;p99p100;sptinc992j;;
IR;1769;p99p100;sptinc999j;;
IR;1769;p90p100;sptinc992j;;
IR;1769;p99p100;shweal992j;;
IR;1769;p0p100;anninc999i;;
IR;1769;p90p100;shweal992j;;
IR;1769;p99p100;shweal999j;;
IR;1769;p90p100;sptinc999j;;
IR;1770;p90p100;shweal999j;;
IR;1770;p0p100;anninc992i;;
IR;1770;p99p100;sptinc992j;;
IR;1770;p99p100;sptinc999j;;
IR;1770;p90p100;sptinc992j;;
IR;1770;p99p100;shweal992j;;
IR;1770;p0p100;anninc999i;;
IR;1770;p90p100;shweal992j;;
IR;1770;p99p100;shweal999j;;
IR;1770;p90p100;sptinc999j;;
IR;1771;p90p100;shweal999j;;
IR;1771;p0p100;anninc992i;;
IR;1771;p99p100;sptinc992j;;
IR;1771;p99p100;sptinc999j;;
IR;1771;p90p100;sptinc992j;;
IR;1771;p99p100;shweal992j;;
IR;1771;p0p100;anninc999i;;
IR;1771;p90p100;shweal992j;;
IR;1771;p99p100;shweal999j;;
