country_iso3,country_name,year,value,unit,variant_code,variant_label,source_dataset,computed
VEN,Venezuela,1997,8547543451.66489,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
VEN,Venezuela,1998,5287352124.28945,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
VEN,Venezuela,1999,7232250866.942,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
VEN,Venezuela,2000,16050378308.6551,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
VEN,Venezuela,2001,10818450369.4289,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
VEN,Venezuela,2002,6523219516.51732,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
VEN,Venezuela,2003,4219743722.43394,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
VEN,Venezuela,2004,16173011407.4916,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
VEN,Venezuela,2005,29078997422.1942,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
VEN,Venezuela,2006,40558683068.7872,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
VEN,Venezuela,2007,49299164460.2273,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
VEN,Venezuela,2008,77301320771.8241,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
VEN,Venezuela,2009,32283886810.1888,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
VEN,Venezuela,2010,73546751141.1653,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
VEN,Venezuela,2011,47772061989.9783,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
VEN,Venezuela,2012,35520457888.4108,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
VEN,Venezuela,2013,5268742862.82103,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
VEN,Venezuela,2014,-53950292174.0018,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
ARG,Argentina,1990,14495129858.803,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
ARG,Argentina,1991,14178114163.9509,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
ARG,Argentina,1992,16985795978.6689,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
ARG,Argentina,1993,21473032121.619,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
ARG,Argentina,1994,20512431083.8871,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
ARG,Argentina,1995,17577821982.6193,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
ARG,Argentina,1996,21527123522.062,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
ARG,Argentina,1997,19842649537.7363,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
ARG,Argentina,1998,20605237680.1494,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
ARG,Argentina,1999,11091363369.2428,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
ARG,Argentina,2000,11440870662.95,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
ARG,Argentina,2001,11339094601.4505,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
ARG,Argentina,2002,11625445919.1461,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
ARG,Argentina,2003,19431257394.5701,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
ARG,Argentina,2004,3617520891.7603,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
ARG,Argentina,2005,4446052116.1426,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
ARG,Argentina,2006,34318935975.9262,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
ARG,Argentina,2007,45189589371.4758,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
ARG,Argentina,2008,42437832300.6031,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
ARG,Argentina,2009,30096042563.6021,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
ARG,Argentina,2010,29210096103.7172,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
ARG,Argentina,2011,31062541427.5079,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
ARG,Argentina,2012,27350612294.5568,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
ARG,Argentina,2013,29142495596.1075,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
ARG,Argentina,2014,29683615045.606,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
ARG,Argentina,2015,32977517501.9592,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
ARG,Argentina,2016,24416398354.444,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
ARG,Argentina,2017,25709173098.9345,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
ARG,Argentina,2018,10065552898.7338,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
ARG,Argentina,2019,16158642693.0995,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
ARG,Argentina,2020,51967318751.4441,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
ARG,Argentina,2021,92211104545.8877,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
IRN,Iran,1990,-8438652192.5494,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
IRN,Iran,1993,7460620202.8752,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
IRN,Iran,1994,13713734737.7031,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
IRN,Iran,1995,25634407514.6166,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
IRN,Iran,1996,48288521201.1798,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
IRN,Iran,1997,32680496791.4392,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
IRN,Iran,1998,24173200098.0435,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
IRN,Iran,1999,52866392033.948,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
IRN,Iran,2000,31833803370.7364,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
ITA,Italy,1990,148606828172.1557,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
ITA,Italy,1991,137129095110.312,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
ITA,Italy,1992,134145750399.5831,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
ITA,Italy,1993,145294146491.2532,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
ITA,Italy,1994,146452051779.0968,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
ITA,Italy,1995,184878635509.6023,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
ITA,Italy,1996,197605916019.2847,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
ITA,Italy,1997,202824038864.0912,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
ITA,Italy,1998,186829064382.661,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
ITA,Italy,1999,178276266588.0825,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
ITA,Italy,2000,167678554865.6206,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
ITA,Italy,2001,184318937901.3126,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
ITA,Italy,2002,177182831129.8748,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
ITA,Italy,2003,167240582959.6815,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
ITA,Italy,2004,173571436468.9628,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
ITA,Italy,2005,155489542859.2719,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
ITA,Italy,2006,165932281094.804,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
ITA,Italy,2007,168060619536.155,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
ITA,Italy,2008,122690874421.2448,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
ITA,Italy,2009,76126376994.7805,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
ITA,Italy,2010,62103013845.2532,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
ITA,Italy,2011,62344886794.5411,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
ITA,Italy,2012,45551368357.1802,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
ITA,Italy,2013,53727571115.1286,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
ITA,Italy,2014,70750184438.6487,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
ITA,Italy,2015,65826739866.7038,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
ITA,Italy,2016,103243504346.9002,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
ITA,Italy,2017,121363575734.2023,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
ITA,Italy,2018,134881171392.9301,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
ITA,Italy,2019,137944656212.641,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
ITA,Italy,2020,100704353806.1262,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
ITA,Italy,2021,148907036917.7896,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
KOR,South Korea,1990,123672457719.2358,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
KOR,South Korea,1991,138872535961.0175,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
KOR,South Korea,1992,141156799650.5886,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
KOR,South Korea,1993,152109990252.1833,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
KOR,South Korea,1994,170254238074.6724,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
KOR,South Korea,1995,178917411498.2635,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
KOR,South Korea,1996,174870793060.9139,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
KOR,South Korea,1997,176083763772.675,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
KOR,South Korea,1998,150683680108.278,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
KOR,South Korea,1999,154373601057.5432,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
KOR,South Korea,2000,156430547190.002,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
KOR,South Korea,2001,143503314494.844,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
KOR,South Korea,2002,159265048626.218,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
KOR,South Korea,2003,180530395552.9304,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
KOR,South Korea,2004,218657173640.5343,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
KOR,South Korea,2005,203839756897.5567,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
KOR,South Korea,2006,203174442939.8414,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
KOR,South Korea,2007,225190385506.0265,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
KOR,South Korea,2008,212394609248.7859,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
KOR,South Korea,2009,203196894748.4649,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
KOR,South Korea,2010,250961383396.4048,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
KOR,South Korea,2011,243819495296.8949,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
KOR,South Korea,2012,241108149950.5302,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
KOR,South Korea,2013,258662726654.0731,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
KOR,South Korea,2014,269219179081.0978,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
KOR,South Korea,2015,305851053202.6,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
KOR,South Korea,2016,318988801984.9355,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
KOR,South Korea,2017,327046021228.0466,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
KOR,South Korea,2018,309332091008.4313,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
KOR,South Korea,2019,279993810410.3886,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
KOR,South Korea,2020,292030974740.0992,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
KOR,South Korea,2021,306225487212.9839,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
RUS,Russia,1996,-82969260844.2802,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
RUS,Russia,1997,-86923986239.9983,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
RUS,Russia,1998,-87442042730.172,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
RUS,Russia,1999,-31055822996.1563,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
RUS,Russia,2000,19150927769.8904,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
RUS,Russia,2001,12539538027.4269,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
RUS,Russia,2002,626496596.7916,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
RUS,Russia,2003,9541063929.8207,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
RUS,Russia,2004,51491424484.9953,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
RUS,Russia,2005,70159904181.3574,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
RUS,Russia,2006,103550004704.9718,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
RUS,Russia,2007,152592352798.2332,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
RUS,Russia,2008,143384421794.2146,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
RUS,Russia,2009,22867013342.7844,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
RUS,Russia,2010,112667659913.9911,constant 2015 US$ (computed),NY.ADJ.SVNX.COMPUTED_REAL_2015USD,"Adjusted net savings, excluding particulate emission damage (current US$) (computed real, 2015 US$)",wdi,true
